nombre,categoria_maps,telefono,telefono_norm,posible_celular,whatsapp_link,email,ciudad,calificacion,sitio_web,ecommerce,fuente,url_listing
Distribuidora S&M,Mayorista,03435 51-4446,+543435514446,SI,https://wa.me/543435514446,,"Bv. Soberanía 749, E3158 Lucas González, Entre Ríos",,http://symdistribuidora.com.ar/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Distribuidora+S%26M/data=!4m7!3m6!1s0x95b13f98eac99f35:0x823f2445d1c9eed8!8m2!3d-32.3814412!4d-59.5278891!16s%2Fg%2F11smcs_jdx!19sChIJNZ_J6pg_sZUR2O7J0UUkP4I?authuser=0&hl=es-419&rclk=1
Frigorífico El Bierzo SA,Agregar categoría,011 4687-0806,+541146870806,SI,https://wa.me/541146870806,ventas@elbierzo.com.ar,"ADK, Bragado 6759, C1440 Cdad. Autónoma de Buenos Aires",,http://www.elbierzo.com.ar/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Frigor%C3%ADfico+El+Bierzo+SA/data=!4m7!3m6!1s0x95bcc8fe03f4a76f:0x79d38d21375dbb26!8m2!3d-34.6585045!4d-58.5090909!16s%2Fg%2F1tjz93zn!19sChIJb6f0A_7IvJURJrtdNyGN03k?authuser=0&hl=es-419&rclk=1
LaKapp,Tienda de fiambres,0230 442-4153,+542304424153,SI,https://wa.me/542304424153,,"Av. Luis Lagomarsino 469, B1629 Pilar, Provincia de Buenos Aires",,,(sin web),GoogleMaps,https://www.google.com/maps/place/LaKapp/data=!4m7!3m6!1s0x95bc9cc2b8d1b951:0x8eb55061695a6118!8m2!3d-34.4560986!4d-58.8988839!16s%2Fg%2F11dxdb6y_y!19sChIJUbnRuMKcvJURGGFaaWFQtY4?authuser=0&hl=es-419&rclk=1
D G A Distribuidora De Quesos Y Fiambres,Supermercado,011 4730-3001,+541147303001,SI,https://wa.me/541147303001,consultas@dgadistribuidora.com.ar,"Av. Bartolomé Mitre 1951, B1602 Florida Oeste, Provincia de Buenos Aires",,http://www.dgaonline.com.ar/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/D+G+A+Distribuidora+De+Quesos+Y+Fiambres/data=!4m7!3m6!1s0x95bcb0d44593da39:0xdb36b63e407dc75f!8m2!3d-34.531899!4d-58.5123065!16s%2Fg%2F11clwbf654!19sChIJOdqTRdSwvJURX8d9QD62Nts?authuser=0&hl=es-419&rclk=1
Distribuidora Quesos Y Fiambres Los 3 Mosqueteros,Servicio de distribución,,,,,,"BAO, Int. Emilio Gnecco 941, B1742 Paso del Rey, Provincia de Buenos Aires",,,(sin web),GoogleMaps,https://www.google.com/maps/place/Distribuidora+Quesos+Y+Fiambres+Los+3+Mosqueteros/data=!4m7!3m6!1s0x95bc9587584ee0f3:0xf280dabd6e823c34!8m2!3d-34.6335948!4d-58.7374573!16s%2Fg%2F11fps4pknc!19sChIJ8-BOWIeVvJURNDyCbr3agPI?authuser=0&hl=es-419&rclk=1
Casa trento srl,Quesería,0341 340-5639,+543413405639,SI,https://wa.me/543413405639,,"Lavalle 2365, S2009EBE Rosario, Santa Fe",,,(sin web),GoogleMaps,https://www.google.com/maps/place/Casa+trento+srl/data=!4m7!3m6!1s0x95b7acdb13a5ef05:0x8df6e20a3d751d77!8m2!3d-32.9580376!4d-60.6822582!16s%2Fg%2F11b70crh43!19sChIJBe-lE9ust5URdx11PQri9o0?authuser=0&hl=es-419&rclk=1
Distribuidora El Ángel y queseria El Ángel 130,Quesería,011 6943-6272,+541169436272,SI,https://wa.me/541169436272,,"Av. Urquiza 2698, E3265 Villa Elisa, Entre Ríos",,https://www.instagram.com/elangel.ve?igsh=OHg4emNyOWxmOG9m,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Distribuidora+El+%C3%81ngel+y+queseria+El+%C3%81ngel+130/data=!4m7!3m6!1s0x95b1d965849b008f:0xceb3d2d798f00fe0!8m2!3d-32.1526303!4d-58.4123481!16s%2Fg%2F11y7kg6c30!19sChIJjwCbhGXZsZUR4A_wmNfSs84?authuser=0&hl=es-419&rclk=1
Distribuidora Leopardo,Distribuidor de comestibles,011 2492-9513,+541124929513,SI,https://wa.me/541124929513,,"Av. Directorio 6100, C1440 ASZ, Cdad. Autónoma de Buenos Aires",,https://www.instagram.com/distribuidoraleopardomataderos/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Distribuidora+Leopardo/data=!4m7!3m6!1s0x95bcc905b21aa0f1:0x59e07d71149038d5!8m2!3d-34.6582036!4d-58.4995685!16s%2Fg%2F1tdmr77l!19sChIJ8aAasgXJvJUR1TiQFHF94Fk?authuser=0&hl=es-419&rclk=1
El Pampero Mayorista de Quesos y Fiambres,Proveedor mayorista de alimentos,011 15-6164-5050,+54111561645050,NO,,info@elpamperomayorista.com.ar,"Av. Pres. Hipólito Yrigoyen 2798, B1665ACO Gran Buenos Aires, Provincia de Buenos Aires",,http://www.elpamperomayorista.com.ar/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/El+Pampero+Mayorista+de+Quesos+y+Fiambres/data=!4m7!3m6!1s0x95bc99e9b77e39eb:0x3577893d000b66f9!8m2!3d-34.5235774!4d-58.7633281!16s%2Fg%2F11j5p_jql4!19sChIJ6zl-t-mZvJUR-WYLAD2JdzU?authuser=0&hl=es-419&rclk=1
Distribuidora Abasto del Campo,Distribuidor de comestibles,0351 15-756-5641,+54351157565641,NO,,,"Av Juan B. Justo 5048 Villa Azalais Oeste, X5001 GZN, Córdoba",,http://abastodelcampo.com/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Distribuidora+Abasto+del+Campo/data=!4m7!3m6!1s0x943299b44228f639:0xa90ad72fc9d7cef1!8m2!3d-31.364331!4d-64.175775!16s%2Fg%2F11bw4ns8y_!19sChIJOfYoQrSZMpQR8c7XyS_XCqk?authuser=0&hl=es-419&rclk=1
Fiambrería RBN,Tienda de fiambres,011 4554-1949,+541145541949,SI,https://wa.me/541145541949,info@rbn.com.ar,"Gral. Enrique Martínez 960, C1426 Cdad. Autónoma de Buenos Aires",,http://www.rbn.com.ar/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Fiambrer%C3%ADa+RBN/data=!4m7!3m6!1s0x95bcb5ddaef9d1cb:0xff9a9f627484bd26!8m2!3d-34.5766596!4d-58.455003!16s%2Fg%2F1tdphcz9!19sChIJy9H5rt21vJURJr2EdGKfmv8?authuser=0&hl=es-419&rclk=1
Frigorífico «LA FLOR» fábrica de embutidos,Mayorista,011 4628-3857,+541146283857,SI,https://wa.me/541146283857,,"La Roche 1040, B1708IRQ Morón, Provincia de Buenos Aires",,http://www.frigorificolaflor.com.ar/,ERROR,GoogleMaps,https://www.google.com/maps/place/Frigor%C3%ADfico+%C2%ABLA+FLOR%C2%BB+f%C3%A1brica+de+embutidos/data=!4m7!3m6!1s0x95bcc7430f251d9b:0xe694858f6301958f!8m2!3d-34.6597902!4d-58.6265113!16s%2Fg%2F1q629rnfc!19sChIJmx0lD0PHvJURj5UBY4-FlOY?authuser=0&hl=es-419&rclk=1
Schreiber Hermanos - Fábrica de Embutidos,Tienda de fiambres,011 3371-7980,+541133717980,SI,https://wa.me/541133717980,info@schreiber-hermanos.com.ar,"Calle 41 5180, B1653 Villa Ballester, Provincia de Buenos Aires",,http://www.schreiber-hermanos.com.ar/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Schreiber+Hermanos+-+F%C3%A1brica+de+Embutidos/data=!4m7!3m6!1s0x95bcb0abdeb0d829:0x4e4e664324058c48!8m2!3d-34.5411301!4d-58.5511379!16s%2Fg%2F11bw5m9lr8!19sChIJKdiw3quwvJURSIwFJENmTk4?authuser=0&hl=es-419&rclk=1
Distribuidora Gaona,Proveedor mayorista de alimentos,011 15-3154-5311,+54111531545311,NO,,,,,https://www.facebook.com/Distribuidoragaonaa,ERROR,GoogleMaps,https://www.google.com/maps/place/Distribuidora+Gaona/data=!4m7!3m6!1s0x95bcc7de0be26f51:0x910e23eb5e97947!8m2!3d-34.652229!4d-58.5301722!16s%2Fg%2F11pqszg75h!19sChIJUW_iC97HvJURR3nptT7iEAk?authuser=0&hl=es-419&rclk=1
Distribuidora Doña Maria - Fiambres y Quesos,Tienda de alimentación,0351 662-9842,+543516629842,SI,https://wa.me/543516629842,,"Oncativo 150, X5000 Córdoba",,,(sin web),GoogleMaps,https://www.google.com/maps/place/Distribuidora+Do%C3%B1a+Maria+-+Fiambres+y+Quesos/data=!4m7!3m6!1s0x943299f27bb562b1:0x7f695f0ca6ac84c2!8m2!3d-31.4097964!4d-64.1790609!16s%2Fg%2F11gxxj0njt!19sChIJsWK1e_KZMpQRwoSspgxfaX8?authuser=0&hl=es-419&rclk=1
Frigorífico Vaes,Mayorista de carnes,011 4635-1262,+541146351262,SI,https://wa.me/541146351262,info@alimentosvaes.com.ar,"Tapalqué 5926, C1440AEV Cdad. Autónoma de Buenos Aires",,http://www.alimentosvaes.com.ar/,WooCommerce,GoogleMaps,https://www.google.com/maps/place/Frigor%C3%ADfico+Vaes/data=!4m7!3m6!1s0x95bcc9071e722df5:0x5b5c00e039e473d7!8m2!3d-34.6543028!4d-58.5012204!16s%2Fg%2F1tdchkd9!19sChIJ9S1yHgfJvJUR13PkOeAAXFs?authuser=0&hl=es-419&rclk=1
Riosma Alimentos SA,Agregar categoría,011 4686-9100,+541146869100,SI,https://wa.me/541146869100,ventas@riosma.com,"Av. de los Corrales 6661, C1440 Cdad. Autónoma de Buenos Aires",,http://www.riosma.com/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Riosma+Alimentos+SA/data=!4m7!3m6!1s0x95bcc91b12efdabb:0x539a852ea67a2f04!8m2!3d-34.6633984!4d-58.5015976!16s%2Fg%2F1xgzcznk!19sChIJu9rvEhvJvJURBC96pi6FmlM?authuser=0&hl=es-419&rclk=1
"PALADINI LA PLATA - Mayorista de Fiambres, Quesos, Embutidos y Carnes de Cerdo",Tienda de fiambres,0221 638-7581,+542216387581,SI,https://wa.me/542216387581,,"Distribuidora Paranaque, RP11 3084, B1923 Berisso, Provincia de Buenos Aires",,,(sin web),GoogleMaps,"https://www.google.com/maps/place/PALADINI+LA+PLATA+-+Mayorista+de+Fiambres,+Quesos,+Embutidos+y+Carnes+de+Cerdo/data=!4m7!3m6!1s0x95a2ef14e97bc07f:0xf0279406e598f076!8m2!3d-34.9319695!4d-57.8895026!16s%2Fg%2F11b72q30cx!19sChIJf8B76RTvopURdvCY5QaUJ_A?authuser=0&hl=es-419&rclk=1"
Ángel Leone,Tienda de alimentos naturales,011 4941-4467,+541149414467,SI,https://wa.me/541149414467,ventas@leone.com.ar,"Cochabamba 2490, C1247AAN Cdad. Autónoma de Buenos Aires",,https://www.leone.com.ar/,WooCommerce,GoogleMaps,https://www.google.com/maps/place/%C3%81ngel+Leone/data=!4m7!3m6!1s0x95bccb1e78ca1277:0xe4075f1d563fa01d!8m2!3d-34.6249077!4d-58.400007!16s%2Fg%2F1w0h8p_5!19sChIJdxLKeB7LvJURHaA_Vh1fB-Q?authuser=0&hl=es-419&rclk=1
Compañía Argentina de Aceites SA,Empresa de embotellado de aceite de oliva,011 4205-8888,+541142058888,SI,https://wa.me/541142058888,info@caasa.com.ar,"Gerli Buenos Aires AR, Córdoba 232, B1823 DZD",,http://www.caasa.com.ar/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Compa%C3%B1%C3%ADa+Argentina+de+Aceites+SA/data=!4m7!3m6!1s0x95a332d46289ec25:0x2da39006c54b9ee4!8m2!3d-34.6979036!4d-58.3689293!16s%2Fg%2F1xg5tv_8!19sChIJJeyJYtQyo5UR5J5LxQaQoy0?authuser=0&hl=es-419&rclk=1
Grupo MTM Distribuidor Oficial La Campechana,Mayorista,011 3436-9717,+541134369717,SI,https://wa.me/541134369717,,"Andres Chazarreta 1890, B1631 Villa Rosa, Provincia de Buenos Aires",,https://lacampechana.com.ar/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Grupo+MTM+Distribuidor+Oficial+La+Campechana/data=!4m7!3m6!1s0x95bc9d24c04e285b:0x9d57f66b18c1b527!8m2!3d-34.4065921!4d-58.8604007!16s%2Fg%2F11p64v0b3r!19sChIJWyhOwCSdvJURJ7XBGGv2V50?authuser=0&hl=es-419&rclk=1
HUERTANA (Evolución Frutta Roja gourmet),Delicatessen,0261 700-0772,+542617000772,SI,https://wa.me/542617000772,,"Juan Vargas 1765, M5537 Russell, Mendoza",,https://huertana.mitiendanube.com/,TiendaNube,GoogleMaps,https://www.google.com/maps/place/HUERTANA+%28Evoluci%C3%B3n+Frutta+Roja+gourmet%29/data=!4m7!3m6!1s0x967e729331994cf9:0x5d03d497c5a56331!8m2!3d-33.0211149!4d-68.7389261!16s%2Fg%2F11bxflppld!19sChIJ-UyZMZNyfpYRMWOlxZfUA10?authuser=0&hl=es-419&rclk=1
Chiro,Agregar categoría,011 4651-0077,+541146510077,SI,https://wa.me/541146510077,,"Yeruá 3112, B1754 San Justo, Provincia de Buenos Aires",,http://www.chiro.com.ar/,ERROR,GoogleMaps,https://www.google.com/maps/place/Chiro/data=!4m7!3m6!1s0x95bcc8a09a4c5b63:0xc0d17973fc68c3!8m2!3d-34.6897351!4d-58.5535869!16s%2Fg%2F1z44qv9zj!19sChIJY1tMmqDIvJURw2j8c3nRwAA?authuser=0&hl=es-419&rclk=1
Productos Pons de Rodolfo Pons,Delicatessen,0264 424-0908,+542644240908,SI,https://wa.me/542644240908,,"Dr V Ortega 453, J5425 Rawson, San Juan",,,(sin web),GoogleMaps,https://www.google.com/maps/place/Productos+Pons+de+Rodolfo+Pons/data=!4m7!3m6!1s0x96816bcbcbaac0b1:0x5cada2f654c85092!8m2!3d-31.5772573!4d-68.5389896!16s%2Fg%2F11ff5hsv4s!19sChIJscCqy8trgZYRklDIVPairVw?authuser=0&hl=es-419&rclk=1
El Jerarca SRL,Tienda de alimentación,011 4249-5713,+541142495713,SI,https://wa.me/541142495713,,"José Mármol 45, B1824HYF Lanús, Provincia de Buenos Aires",,http://eljerarca.com.ar/,WooCommerce,GoogleMaps,https://www.google.com/maps/place/El+Jerarca+SRL/data=!4m7!3m6!1s0x95bccd3dedd30b29:0x4a10d9348d59e0b3!8m2!3d-34.7146106!4d-58.393646!16s%2Fg%2F1tfmj_zc!19sChIJKQvT7T3NvJURs-BZjTTZEEo?authuser=0&hl=es-419&rclk=1
Gourmand,Tienda de delicatessen,02657 65-1636,+542657651636,SI,https://wa.me/542657651636,,"San Juan 20, D5730 Villa Mercedes, San Luis",,,(sin web),GoogleMaps,https://www.google.com/maps/place/Gourmand/data=!4m7!3m6!1s0x95d16a861cef06cd:0xfa1fd161c940625b!8m2!3d-33.6792132!4d-65.4640879!16s%2Fg%2F11f15m8brv!19sChIJzQbvHIZq0ZURW2JAyWHRH_o?authuser=0&hl=es-419&rclk=1
Establecimiento La Gioconda S.A.,Oficinas de empresa,0260 443-2170,+542604432170,SI,https://wa.me/542604432170,info@lagioconda.com.ar,"Av. Bartolomé Mitre 2596, M5600 San Rafael, Mendoza",,http://www.lagioconda.com.ar/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Establecimiento+La+Gioconda+S.A./data=!4m7!3m6!1s0x9679a833d6d49795:0x7822f33261cd5066!8m2!3d-34.6285478!4d-68.2921468!16s%2Fg%2F11gd398tpr!19sChIJlZfU1jOoeZYRZlDNYTLzIng?authuser=0&hl=es-419&rclk=1
Oligra Sudamericana S.A,Fábrica,011 3708-1313,+541137081313,SI,https://wa.me/541137081313,,"Av. 12 de Octubre 3783, B1879 Quilmes Oeste, Provincia de Buenos Aires",,http://www.oligra.com.ar/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Oligra+Sudamericana+S.A/data=!4m7!3m6!1s0x95a32dce5c6b2beb:0xe69b03391ded181d!8m2!3d-34.7456624!4d-58.2962626!16s%2Fg%2F1tfl1d59!19sChIJ6ytrXM4to5URHRjtHTkDm-Y?authuser=0&hl=es-419&rclk=1
Jumbalay,Tienda de delicatessen,011 4762-1855,+541147621855,SI,https://wa.me/541147621855,,,,http://www.jumbalay.com.ar/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Jumbalay/data=!4m7!3m6!1s0x95bcb095340cc853:0xb96dce3cf3c0c740!8m2!3d-38.45155!4d-63.5989957!16s%2Fg%2F11bccjb9xc!19sChIJU8gMNJWwvJURQMfA8zzObbk?authuser=0&hl=es-419&rclk=1
El Nono Luis,Tienda de alimentos naturales,0264 422-6499,+542644226499,SI,https://wa.me/542644226499,,"Segundino Navarro 830, J5402 FTR, San Juan",,,(sin web),GoogleMaps,https://www.google.com/maps/place/El+Nono+Luis/data=!4m7!3m6!1s0x9681403b92a1517b:0x79d529ce57843f4d!8m2!3d-31.5445121!4d-68.5407578!16s%2Fg%2F11d_z4g61v!19sChIJe1GhkjtAgZYRTT-EV84p1Xk?authuser=0&hl=es-419&rclk=1
Oleofino SRL,Empresa de embotellado de aceite de oliva,0351 633-8650,+543516338650,SI,https://wa.me/543516338650,,"Av. Juan B Justo 5400, X5001GZS Córdoba",,https://oleofino.com.ar/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Oleofino+SRL/data=!4m7!3m6!1s0x943299b6b8b44f99:0x7a574c6f99526c1f!8m2!3d-31.3607521!4d-64.1756673!16s%2Fg%2F1tj4zszb!19sChIJmU-0uLaZMpQRH2xSmW9MV3o?authuser=0&hl=es-419&rclk=1
Villares,Oficinas de empresa,011 3221-5919,+541132215919,SI,https://wa.me/541132215919,info@alimentosvillares.com.ar,"Volta 3035, B1667 Area de Promoción El Triángulo, Provincia de Buenos Aires",,http://alimentosvillares.com.ar/,Magento,GoogleMaps,https://www.google.com/maps/place/Villares/data=!4m7!3m6!1s0x95bca246f1119edf:0x2dbf3a6147d54e6f!8m2!3d-34.4541579!4d-58.7069499!16s%2Fg%2F11g6xjz16n!19sChIJ354R8UaivJURb07VR2E6vy0?authuser=0&hl=es-419&rclk=1
Entrepreneur SRL,Mayorista,0341 336-1623,+543413361623,SI,https://wa.me/543413361623,,"Av. Francia 3950, S2004 HYQ, Santa Fe",,http://www.luco.com.ar/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Entrepreneur+SRL/data=!4m7!3m6!1s0x95b7ab80ab1bd079:0x5da3da7fc861b6c2!8m2!3d-32.9780865!4d-60.6749367!16s%2Fg%2F1hc2bpcn9!19sChIJedAbq4Crt5URwrZhyH_ao10?authuser=0&hl=es-419&rclk=1
DELICIA – ᴀʟɪᴍᴇɴᴛᴏꜱ,Tienda de alimentos naturales,0351 15-216-0935,+54351152160935,NO,,info@deliciaalimentos.com.ar,"Cnel. Juan P. Pringles 935, X5004APA Córdoba",,https://deliciaalimentos.com.ar/,WooCommerce,GoogleMaps,https://www.google.com/maps/place/DELICIA+%E2%80%93+%E1%B4%80%CA%9F%C9%AA%E1%B4%8D%E1%B4%87%C9%B4%E1%B4%9B%E1%B4%8F%EA%9C%B1/data=!4m7!3m6!1s0x9432980acf312345:0x59d10906d637d104!8m2!3d-31.4065989!4d-64.1700429!16s%2Fg%2F11fxcgdpvw!19sChIJRSMxzwqYMpQRBNE31gYJ0Vk?authuser=0&hl=es-419&rclk=1
Cosecha Nuestra,Agregar sitio web,0263 425-0722,+542634250722,SI,https://wa.me/542634250722,,"Isidoro Busquets 1930, La Colonia, M5570 Junín, Mendoza",,,(sin web),GoogleMaps,https://www.google.com/maps/place/Cosecha+Nuestra/data=!4m7!3m6!1s0x967e433a82cd084b:0x9d924b70800deb83!8m2!3d-33.1112262!4d-68.4850777!16s%2Fg%2F11gnpv0_6v!19sChIJSwjNgjpDfpYRg-sNgHBLkp0?authuser=0&hl=es-419&rclk=1
Todoaceite,Mayorista,011 4601-8407,+541146018407,SI,https://wa.me/541146018407,info@todoaceite.com.ar,"3555, FQM, Murguiondo, C1439 Cdad. Autónoma de Buenos Aires",,https://todoaceite.com.ar/,WooCommerce,GoogleMaps,https://www.google.com/maps/place/Todoaceite/data=!4m7!3m6!1s0x95bcc9472aca91cd:0xadbd1b151824a519!8m2!3d-34.67148!4d-58.4831286!16s%2Fg%2F1tmcnf56!19sChIJzZHKKkfJvJURGaUkGBUbva0?authuser=0&hl=es-419&rclk=1
Cata Di Olio,Tienda de alimentación,011 6876-7888,+541168767888,SI,https://wa.me/541168767888,,,,,(sin web),GoogleMaps,https://www.google.com/maps/place/Cata+Di+Olio/data=!4m7!3m6!1s0x95bcb7d440faef19:0x743ed014009d7571!8m2!3d-37.1498821!4d-60.0254816!16s%2Fg%2F11knqx1134!19sChIJGe_6QNS3vJURcXWdABTQPnQ?authuser=0&hl=es-419&rclk=1
Granja Santa Cruz,Proveedor de huevos,0261 279-9792,+542612799792,SI,https://wa.me/542612799792,,"Paso de los Andes 2235, M5501 Godoy Cruz, Mendoza",,https://www.instagram.com/granjasantacruz.mza/?hl=es-la,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Granja+Santa+Cruz/data=!4m7!3m6!1s0x967e09d234015b8b:0xd1855bdb756a73fb!8m2!3d-32.9031493!4d-68.8602454!16s%2Fg%2F11lr6_jv0c!19sChIJi1sBNNIJfpYR-3NqddtbhdE?authuser=0&hl=es-419&rclk=1
El Olivo San Luis,Tienda de alimentación,0266 500-9997,+542665009997,SI,https://wa.me/542665009997,,"Av. España 520, D5700BUC D5700BUC, San Luis",,http://www.instagram.com/el.olivo.san.luis,NINGUNO,GoogleMaps,https://www.google.com/maps/place/El+Olivo+San+Luis/data=!4m7!3m6!1s0x95d439644ec6f6e7:0x423b9ec2bbeccfd7!8m2!3d-33.2924379!4d-66.3325426!16s%2Fg%2F11mvh68r5d!19sChIJ5_bGTmQ51JUR18_su8KeO0I?authuser=0&hl=es-419&rclk=1
Aceitunas Orfanos,Almazara,011 4305-4008,+541143054008,SI,https://wa.me/541143054008,,"Santiago del Estero 1801, C1136 ABK, Cdad. Autónoma de Buenos Aires",,,(sin web),GoogleMaps,https://www.google.com/maps/place/Aceitunas+Orfanos/data=!4m7!3m6!1s0x95bccb3abeb86b8b:0x336f78dd1969fae8!8m2!3d-34.6291176!4d-58.3843568!16s%2Fg%2F1tj9d5k6!19sChIJi2u4vjrLvJUR6PppGd14bzM?authuser=0&hl=es-419&rclk=1
Dos Santos Pereira,Tienda de comestibles mayorista,011 4555-3030,+541145553030,SI,https://wa.me/541145553030,info@dossantospereira.com,"Atanasio Girardot 1636, C1427 Cdad. Autónoma de Buenos Aires",,http://dosantos.com.ar/,WooCommerce,GoogleMaps,https://www.google.com/maps/place/Dos+Santos+Pereira/data=!4m7!3m6!1s0x95bce9df1dde7531:0x960182521f7351b9!8m2!3d-34.585923!4d-58.4689392!16s%2Fg%2F11dx9_z110!19sChIJMXXeHd_pvJURuVFzH1KCAZY?authuser=0&hl=es-419&rclk=1
Olivares San Nicolás- Productos Orgánicos,Empresa de embotellado de aceite de oliva,011 15-6044-4334,+54111560444334,NO,,,"El tropezo, X5280 Cruz del Eje, Córdoba",,http://www.olivaressannicolas.com.ar/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Olivares+San+Nicol%C3%A1s-+Productos+Org%C3%A1nicos/data=!4m7!3m6!1s0x942dd96c1f4dcfc5:0xf5d7a7fc9fc17b14!8m2!3d-30.5924784!4d-64.8421814!16s%2Fg%2F11f50yf_g1!19sChIJxc9NH2zZLZQRFHvBn_yn1_U?authuser=0&hl=es-419&rclk=1
DURANG,Fábrica de conservas,0261 665-0130,+542616650130,SI,https://wa.me/542616650130,info@durang.com.ar,"Durand 8000, M5527 Corralitos, Mendoza",,https://durangconservas.com/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/DURANG/data=!4m7!3m6!1s0x967e11e92d237c63:0x8ca40e5ddaaf350e!8m2!3d-32.8971983!4d-68.7010946!16s%2Fg%2F1tknlnk5!19sChIJY3wjLekRfpYRDjWv2l0OpIw?authuser=0&hl=es-419&rclk=1
Avanti Mayorista,Tienda de alimentos naturales,0342 455-5262,+543424555262,SI,https://wa.me/543424555262,,"Urquiza 3449, S3000 Santa Fe de la Vera Cruz, Santa Fe",,,(sin web),GoogleMaps,https://www.google.com/maps/place/Avanti+Mayorista/data=!4m7!3m6!1s0x95b5a95eeccdffe5:0xd70bf4cdc2f8c08b!8m2!3d-31.6347837!4d-60.710128!16s%2Fg%2F11gyytwp9x!19sChIJ5f_N7F6ptZURi8D4ws30C9c?authuser=0&hl=es-419&rclk=1
Tanoni Hnos Sa,Oficinas de empresa,03465 49-7018,+543465497018,SI,https://wa.me/543465497018,fgullo@tanoni.com.ar,"S2179 Bombal, Santa Fe",,http://www.tanoni.com.ar/,WooCommerce,GoogleMaps,https://www.google.com/maps/place/Tanoni+Hnos+Sa/data=!4m7!3m6!1s0x95b7e02fabb2a90f:0x9ad0a0a01a2e5761!8m2!3d-33.4520276!4d-61.3190808!16s%2Fg%2F1v44g4dr!19sChIJD6myqy_gt5URYVcuGqCg0Jo?authuser=0&hl=es-419&rclk=1
GREEN OLIVE,Proveedor mayorista de alimentos,011 3871-6020,+541138716020,SI,https://wa.me/541138716020,,"Ayolas 441, C1159 Cdad. Autónoma de Buenos Aires",,https://somosgreenolive.com.ar/,TiendaNube,GoogleMaps,https://www.google.com/maps/place/GREEN+OLIVE/data=!4m7!3m6!1s0x95a335a7416a093d:0xa6d45c51174f31d2!8m2!3d-34.6378789!4d-58.358036!16s%2Fg%2F11qp37987w!19sChIJPQlqQac1o5UR0jFPF1Fc1KY?authuser=0&hl=es-419&rclk=1
Oliveto,Centro comercial,03549 43-3121,+543549433121,SI,https://wa.me/543549433121,info@oliveto.com.ar,"X5280 Cruz del Eje, Córdoba",,http://www.oliveto.com.ar/quienes.php,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Oliveto/data=!4m7!3m6!1s0x942dc3c11528619f:0x23c4e5a445a08d2!8m2!3d-30.7511098!4d-64.783099!16s%2Fg%2F11c5rskxv1!19sChIJn2EoFcHDLZQR0ghaRFpOPAI?authuser=0&hl=es-419&rclk=1
Aceites del Valle Trading S.A.,Oficina de la Administración,011 4897-7272,+541148977272,SI,https://wa.me/541148977272,info@aceitesdelvalle.com,"B1636 Olivos Buenos Aires AR, Juan Bautista Alberdi 431 Piso 10 Oficina 01, B1636FNG Olivos, Provincia de Buenos Aires",,http://www.aceitesdelvalle.com/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/Aceites+del+Valle+Trading+S.A./data=!4m7!3m6!1s0x95bcb169f1af1b9d:0x606543e8493c65a5!8m2!3d-34.5049491!4d-58.4795976!16s%2Fg%2F11c5sw27c9!19sChIJnRuv8WmxvJURpWU8SehDZWA?authuser=0&hl=es-419&rclk=1
HorVinDul S.R.L.,Fábrica,0261 454-8779,+542614548779,SI,https://wa.me/542614548779,info@encurtidoshorvindul.com.ar,"CARRIL CHIMBAS NORTE, M5584 Palmira, Mendoza",,http://www.encurtidoshorvindul.com.ar/,NINGUNO,GoogleMaps,https://www.google.com/maps/place/HorVinDul+S.R.L./data=!4m7!3m6!1s0x967e69872581f429:0x8552f78ca48a429d!8m2!3d-33.0316842!4d-68.5122191!16s%2Fg%2F1q62glmxj!19sChIJKfSBJYdpfpYRnUKKpIz3UoU?authuser=0&hl=es-419&rclk=1
